theta,phi,X0,Y0,Ne,s,r,rho,mask,worked_clusters,worked_stations,X0_opt,Y0_opt,Ne_opt,s_opt,loss
30.0,283.31213,-25.442019,-14.944004,21616.164,1.317951,"[23.702329500947837, 26.588019773925215, 17.67255919907647, 12.209873566507556, 51.15593802531439, 52.14297372948945, 41.116558406363204, 39.62948014637374, 45.50063586641867, 37.573710943960435, 19.96558522432204, 31.927035591446153, 67.9553582926043, 54.32759082647837, 49.16556164791253, 63.67969658451448, 84.76654968655396, 74.16876063430988, 63.56131926616207, 75.3260979910478, 45.87997205445021, 40.21485406452382, 51.17544979773375, 55.590526872139385, 63.34972034706483, 70.16458339649976, 60.64548219193048, 54.06104068956861, 66.74075801766494, 51.67494521584271, 52.62862939225301, 67.16951887431038, 4.483953758530698, 14.05539112721814, 21.556450164785545, 16.37038387292884]","[5.203744987162147, 3.210975629527394, 4.888347372776124, 28.160592404807485, 1.269878319850782, 3.6202320238439043, 0.450179026257701, 0.7108980108325074, 0.6146185190939322, 3.8605561343634998, 1.9086762899305763, 1.1318235135659938, 0.9135274080241599, 0.5784508567757722, 1.2149799887726944, 0.3849648211787386, 0.8026621327167603, 1.0049700191835078, 1.032633843218408, 4.848049908149533, 6.957660361034114, 1.9429998426902584, 1.347195811387969]","[True, True, True, True, False, True, True, True, True, True, True, True, False, True, True, False, False, False, False, False, True, True, True, True, False, False, False, False, True, True, False, False, True, True, True, True]","[1, 2, 3, 4, 6, 8, 9]","[0, 1, 2, 3, 5, 6, 7, 8, 9, 10, 11, 13, 14, 20, 21, 22, 23, 28, 29, 32, 33, 34, 35]",-25.713763902831623,-8.690136822466586,38401.08073536285,1.4703590377267286,0.3122039832466743
30.0,310.77423,-22.090155,10.504451,76521.89,1.3425194,"[7.085989572340888, 18.660526775980625, 23.550727265948943, 14.718924475037484, 29.267389375804225, 32.54711053769132, 23.54770642838971, 17.657127423348882, 23.743368200589213, 13.050480529103606, 15.207819728918972, 23.264742780612448, 55.369348345980285, 41.38516759454624, 41.2704615477044, 54.7810994985077, 68.62067703905672, 57.05674390976414, 47.60988348792632, 60.559232626403194, 63.008776233400205, 60.89732453121256, 73.76191078411576, 75.26945348610417, 43.450041543952175, 50.46316184004857, 40.30929519649336, 33.67995583862361, 61.13395421663622, 48.38183004621433, 55.19128676130498, 65.98250428769731, 30.96749510972219, 36.51941623339726, 48.050644719794526, 43.50243530961523]","[24.307797594768243, 12.311704275084704, 6.880404745660177, 10.466598156021861, 6.654772089748846, 4.568053818330532, 13.3787437183101, 28.550325370416406, 5.362302428338585, 15.792054374043532, 6.166783774771341, 3.77339342745339, 0.6386385094828722, 6.954400277719264, 3.112605068741775, 0.5546972246431722, 0.4586062235076253, 1.0662544064405488, 2.6247228791074053, 0.4651877665665091, 0.7695870065107577, 0.9616746044740443, 0.7601204078371931, 3.0737137649117443, 1.5128313041314845, 2.207227051258087, 2.293912739288516, 0.36701067100937773, 1.0731113029689323, 1.5156856033860182, 1.7488435274217184, 3.667220473289489, 1.5482579062624673]","[True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, False, True, True, False, True, True, True, True, True, True, True, False, True, True, True, True]","[1, 2, 3, 4, 5, 6, 7, 8, 9]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 21, 22, 24, 25, 26, 27, 28, 29, 30, 32, 33, 34, 35]",-22.64790144942179,12.39663097323794,65481.53709564657,1.0465129288687833,0.31887487156974764
30.0,151.24478,35.60324,-12.584698,39875.617,1.3686819,"[50.074544877176095, 60.68218656890381, 60.441010661417685, 49.43834535359768, 63.097532615981294, 71.23850884124047, 65.29525599373942, 55.99773101871365, 24.979114676369857, 33.80392187406416, 30.963957031804433, 19.20534972439038, 22.580089950357525, 23.32502302831594, 12.3050603248809, 8.45494756685798, 56.29880252256976, 55.758542780194155, 39.48181073693757, 39.79647592858785, 52.07289674107494, 57.540869672640724, 69.39308518707641, 64.69346281883219, 71.3181549434242, 85.12265845502402, 76.54248589983449, 62.638387134588605, 8.170613522592184, 8.628262215249059, 21.464924579922478, 20.31358384576282, 54.10860502599688, 64.43588922341671, 70.32649576552932, 60.71771174799912]","[1.709211890290423, 1.2684608923225866, 3.6696820724301222, 3.9879305333625976, 1.083089901906688, 1.1862705393535333, 3.671356454128172, 9.854289816647041, 1.4007797510158724, 0.3084572849840652, 1.7734055475490846, 0.6623090949000381, 0.44763124570613955, 64.23844942232458, 4.406694231963739, 5.449061350124637, 5.349399839959493]","[False, False, False, False, False, False, False, False, True, True, True, True, True, True, True, True, True, True, False, True, False, False, True, True, False, False, False, False, True, True, True, True, False, False, False, False]","[3, 4, 5, 6, 8]","[8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 19, 22, 23, 28, 29, 30, 31]",42.00562406501628,-17.285580467851,49945.175610716586,1.427429266529007,0.26117587977541346
30.0,206.742,-33.832905,-40.449085,58241.67,1.3797197,"[48.24181199051081, 47.83337146898983, 34.984665809962614, 35.9952363149124, 78.2197881084948, 78.46338144659055, 65.60598803226685, 65.56270194926987, 67.54556413936811, 61.64331156526679, 42.63159367431724, 51.45650810564853, 77.87111286514441, 68.1232862724651, 59.53740158133111, 70.75400432988893, 100.0832687117599, 93.52473502054626, 80.26637876851677, 87.78437366785559, 41.7146520598879, 33.79488457874067, 42.95381088195539, 49.73675964373813, 92.02640240413162, 101.82995716280777, 91.18803216591883, 81.6133720888718, 70.62376537890005, 57.824986668441625, 55.23270739293742, 69.05112087435872, 19.93157530992393, 16.906439926223726, 3.837692350509694, 12.629371721098169]","[1.9571016111024995, 2.885494835493041, 3.281486833967813, 2.6023813137194005, 0.6098072158127296, 0.3851020663249783, 3.1748893784313665, 2.5288133722979844, 2.013270993058274, 0.8322548393796129, 2.8646430227814648, 0.4660498078276471, 0.4596114612934066, 1.185705385557035, 0.6438969838909986, 2.9984212866643576, 6.098077791493113, 4.971409716257234, 1.4128109849080805, 0.3586262691675162, 1.4908579973185934, 0.5327028835692056, 0.8124720941229563, 1.8626311566771527, 2.47300089132495, 0.7754889566723893, 24.462002079661296, 15.470443702325587, 45.188854380351735, 81.3024276640357]","[True, True, True, True, True, False, True, True, False, False, True, True, False, True, True, True, False, True, True, True, True, True, True, True, True, True, False, True, True, True, True, True, True, True, True, True]","[1, 2, 3, 4, 5, 6, 7, 8, 9]","[0, 1, 2, 3, 4, 6, 7, 10, 11, 13, 14, 15, 17, 18, 19, 20, 21, 22, 23, 24, 25, 27, 28, 29, 30, 31, 32, 33, 34, 35]",-30.736137821278287,-40.70378283080783,84494.31737782282,1.1303924797873641,0.28238725711468027
30.0,84.06119,-30.153566,5.8790445,78839.14,1.3322616,"[7.072361359668699, 9.74430613173657, 18.69707565147054, 17.69089550705513, 21.91942729169333, 23.349911568337333, 13.22555907100898, 10.884791591913912, 35.735576327501775, 22.48207612200883, 33.92694797573663, 44.045344575917554, 67.22614331616546, 52.38700235864707, 53.59860334097892, 68.28766371852537, 74.3107595792877, 61.913632476159144, 55.61624967770389, 69.39300163936275, 66.92673781348363, 61.95496693214488, 73.36027757364982, 77.66061937678712, 45.24832651406221, 51.5479624688611, 41.989259701522954, 36.891375100000076, 75.6531199848718, 61.18077796597045, 67.23202060374544, 80.80307895326912, 33.13651462850137, 33.410366530757145, 45.15596010439691, 45.06412158944169]","[47.4145761350306, 36.93751591007884, 27.068446322185235, 29.677926040277246, 4.651163772838871, 4.990005638541244, 14.527589809603805, 10.467933445442013, 2.747431942602483, 3.264252005553827, 4.4244756785834705, 4.482202050162524, 1.2622704593146719, 2.8895250544315427, 1.2923201954946284, 1.538887438250751, 0.31847313682480555, 1.1828243732452393, 0.5179382860660553, 1.5705976544356925, 1.8657920200650282, 1.8323850704402456, 2.1329672961700252, 0.79002213187334, 2.198135162272104, 1.3543909824476008, 8.585151375793828, 10.206441326839167, 3.3092487876008194, 2.2406399976916425]","[True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, False, False, False, False, False, True, True, True, True, True, True, True, True, False, True, True, True, True, True, True, True]","[1, 2, 3, 4, 6, 7, 8, 9]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 20, 21, 22, 23, 24, 25, 26, 27, 29, 30, 31, 32, 33, 34, 35]",-31.081059513518024,1.9352382170101827,82473.17992134482,1.1561381641106565,0.22428081592255059
30.0,122.378876,-23.350317,54.702553,25811.19,1.3859401,"[49.08811440066616, 51.62916943973497, 63.399817015504375, 61.04951845815118, 20.608101812284037, 24.361923186828292, 35.57010961361822, 32.55546536091963, 53.656920642209776, 48.173053161965534, 69.50860501349946, 72.89408054151102, 67.67885249035874, 56.70627172702838, 65.87946577747692, 75.19306470226229, 58.5694497893179, 44.82337810124358, 48.58288747783515, 60.813209792454494, 101.8202298401625, 100.82838288468088, 113.61801284205838, 114.38237870509843, 13.483972924349402, 9.726455886644104, 2.9362606211506117, 16.65099966679825, 85.80569842803473, 77.00568746053156, 88.17369610604689, 95.92323478971046, 77.48883032217714, 79.59752321188932, 92.02790484576035, 90.01717368220818]","[1.8731757271580578, 0.845213670556138, 0.8602740197646906, 0.7283702129270971, 10.074133553156038, 2.6541930146333645, 1.1830294459331325, 2.5453127738906116, 0.8411768187836902, 0.680046383200622, 1.165087175805394, 0.8950366116151576, 0.9393002383592651, 0.39794418688227484, 0.36976584119767675, 1.2639223075494532, 0.482960490555298, 5.271945784731608, 4.288595260643377, 7.267695374605132, 5.266237913108453]","[True, True, True, True, True, True, True, True, True, True, True, False, True, False, False, True, True, True, True, True, False, False, False, False, True, True, True, True, False, False, False, False, False, False, False, False]","[1, 2, 3, 4, 5, 7]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 12, 15, 16, 17, 18, 19, 24, 25, 26, 27]",-22.550545970493516,46.321522795291855,33337.620034841464,1.3973055983593685,0.18416337572316774
30.0,42.19699,-19.196405,-52.68846,70639.17,1.3996277,"[53.45710541982632, 58.179566562229475, 46.83948885210047, 41.31548769373871, 82.73532319230429, 86.41868148865944, 74.43541339359577, 70.41170082820089, 55.130277703145964, 54.52383986870887, 30.840646521245365, 33.19064075739606, 72.36774208624223, 65.26372060463095, 54.36445878800845, 63.20746202376388, 98.86005580174952, 94.55487674189482, 79.93086104451805, 85.67277016518582, 24.39493111963802, 15.50190858898994, 24.258083864312358, 31.236702878103177, 98.9278577862317, 110.70263769011272, 100.1728283553348, 88.49624443851786, 60.584108333450565, 49.39999264199761, 43.26715211788054, 56.03952947758819, 24.931174492729223, 32.1140311176234, 23.751061044359115, 13.976495507692775]","[0.967977341355347, 1.703307214306622, 3.01278927704183, 0.5483168926907749, 1.4298650004514832, 0.6479247495895478, 0.8164090899432576, 1.4215358873692954, 1.0457302375537592, 0.5408982950739744, 0.5593370737099065, 0.7860906785581169, 0.9770851309706524, 0.550423635215294, 0.33062223981066446, 0.37109270328428684, 2.968138129245944, 3.1238241893489183, 2.9806567401420776, 3.070310121629296, 1.4787017390495392, 1.6118864097246308, 1.590292809939966, 6.5266918845293, 2.904257032929397, 3.528954779229513, 11.88605587656905]","[False, True, True, True, True, True, True, True, True, False, True, True, True, True, True, True, False, True, True, False, True, True, True, True, False, False, False, False, False, True, True, True, True, True, True, True]","[1, 2, 3, 4, 5, 6, 8, 9]","[1, 2, 3, 4, 5, 6, 7, 8, 10, 11, 12, 13, 14, 15, 17, 18, 20, 21, 22, 23, 29, 30, 31, 32, 33, 34, 35]",-49.99999999980241,-73.90668451926996,120122.66230919535,1.270417058765601,0.19275771804694433
30.0,289.52176,36.64013,-45.07516,18520.496,1.4679987,"[77.23329746704455, 86.7711849798356, 81.55141392474289, 71.14009190199621, 95.97593405423609, 103.51311993587113, 95.86694961838937, 87.52954824361551, 65.48679838378675, 72.06146056493172, 56.75728700087742, 47.580515985230804, 50.89765926780243, 51.48354883898415, 38.99639728591645, 37.68887460980093, 80.86495492961343, 80.61666149561238, 65.9849794940671, 65.6324097498043, 31.7241491218944, 41.0133015437219, 46.43117687762542, 38.21371524464484, 94.99771453699117, 107.65091646226182, 99.58736356114902, 86.59377477299323, 27.190492182112656, 27.158618556184983, 15.436081774315909, 14.28739135489681, 65.01403033589744, 76.14019663347516, 74.64590632238304, 63.05449256582272]","[1.5601770180027656, 0.9646256704155991, 1.3160521119106106, 0.49845769819689956, 1.6685898711041707, 1.3788256158189074, 0.46290920638456573, 0.8341007661528703, 0.647126719719026, 1.5882466260979813, 1.0311273721660055, 0.41104121724279913, 0.3708921736333428, 2.1070014776253116, 2.056313178888181, 6.601336525707708, 6.042324915164854]","[False, False, False, False, False, False, False, False, True, False, True, False, True, True, True, True, True, True, True, True, True, True, False, True, False, False, False, False, True, True, True, True, False, False, False, False]","[3, 4, 5, 6, 8]","[8, 10, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 23, 28, 29, 30, 31]",36.25899498369207,-31.101681730738733,38306.146562426984,1.608959879670725,0.20204022184404713
30.0,80.86621,-0.008571768,31.28578,8166.6064,1.4819356,"[37.327190442064364, 46.414245882595566, 53.684679203101446, 46.19256577109363, 26.290818889794792, 38.50143977411439, 39.77666365698606, 28.349615355874327, 25.801564185901807, 26.158116092055117, 47.49388368327322, 47.57721604230914, 42.427981000577866, 29.8561829049747, 39.708310130685284, 50.05802139927897, 38.338083031425036, 25.11100811824964, 23.139911497353054, 37.40005133956534, 77.5607369138437, 77.00618770659585, 89.49309359505847, 90.04909946468408, 21.617925131900854, 36.23497773523529, 28.720107665038228, 13.633616503335825, 61.45119851875149, 51.66130796578013, 63.43822802599894, 71.94898001386528, 59.75941854827628, 65.37096493045969, 75.4641814302206, 70.76467983969407]","[0.9736183394746082, 0.413475603592105, 1.1394889798106216, 1.3787493836588973, 2.1813506396805367, 0.38049281461209783, 0.7356260335300026, 0.45230316861373615, 0.7750840812194637, 0.4091509504289162, 0.38611770766537357, 1.57124003986033]","[False, False, False, False, True, True, False, True, True, True, False, False, True, False, False, True, True, False, True, True, False, False, False, False, False, False, True, True, False, False, False, False, False, False, False, False]","[2, 3, 4, 5, 7]","[4, 5, 7, 8, 9, 12, 15, 16, 18, 19, 26, 27]",-8.809914690005886,0.5766189847717762,29860.73016742443,1.6562924405299693,0.08724243048211093
30.0,152.33975,9.067781,52.74199,36224.203,1.3673011,"[57.51560493209313, 64.17467062490819, 75.10219408283773, 69.2585923354702, 33.01018104796451, 42.670958061672906, 50.568910663219555, 42.34185531986628, 43.39215600069404, 44.804527817612474, 69.25111131703189, 67.83628522424362, 46.61198854505326, 41.91829603811675, 55.84571444055749, 59.05339024383742, 26.395733831973324, 14.321568928073756, 26.12390632485765, 33.269726809432605, 106.54277022351017, 108.04122666462297, 121.97502135255498, 120.53856257915804, 16.180106507641387, 27.613227428717234, 26.256798808756088, 20.132310007390714, 71.67280519090892, 68.44461822635051, 82.9395511753681, 85.5155638887517, 86.13926529784695, 91.03136063686316, 103.47474499769804, 99.03212156863222]","[1.3039570937796334, 1.7246814762673726, 0.5123752464608448, 0.3888720146766523, 1.3740608786664357, 2.784663947617135, 1.1316049026279913, 1.2877960575789937, 0.34839364631873804, 1.2967230343237155, 0.9942032941957798, 0.9593890025848295, 0.5179779922089925, 4.726898015999212, 21.195046785401132, 1.4418140962356472, 1.0290903652586587, 1.7810091376304622, 0.5577811744154952, 1.2985417028752768, 3.5771869304703494, 1.7033161186590426, 0.9492702055268171, 0.9253938205358457, 0.6791647614502325, 0.43351966433408773]","[True, True, True, True, True, True, False, False, True, True, False, True, True, True, True, True, True, True, True, True, False, False, False, False, True, True, True, True, True, True, False, True, True, True, False, False]","[1, 2, 3, 4, 5, 7, 8, 9]","[0, 1, 2, 3, 4, 5, 8, 9, 11, 12, 13, 14, 15, 16, 17, 18, 19, 24, 25, 26, 27, 28, 29, 31, 32, 33]",22.97700000000002,45.57200000000002,139978.60574068458,1.9487686332909993,0.2768429442763918
30.0,281.71707,-18.19238,33.660053,31776.459,1.1996646,"[20.90261270456494, 28.590457578159107, 37.49953885352853, 31.774888836551447, 11.833008113395207, 21.959301378783785, 20.97001797085118, 9.02629551170493, 23.847258578712797, 12.77787442891999, 32.28789042441839, 37.60809390013911, 56.88084490248896, 43.19857203841887, 49.5778865022839, 61.67136202386401, 56.83634663199461, 42.88448741776127, 40.688498262323925, 55.01152370926481, 79.90893099029391, 77.89344692138722, 90.23756793408731, 91.8886318556441, 20.23383083399566, 27.140757061710023, 17.67924526789583, 12.180286321025543, 71.30882680819222, 59.98440892692333, 69.63098671442299, 79.23917021587296, 47.756017639348165, 51.80240377496447, 63.04940708911761, 59.61716252693011]","[1.0632820790860709, 1.3491256026233114, 0.4396473125713627, 1.4807344755021536, 32.63397042344256, 6.56037068948513, 4.433654066992968, 5.321321327511857, 1.39814506216747, 3.0554503929324266, 1.8601890017346636, 0.99687496336495, 2.2655011313717535, 1.102647130809179, 0.4164342109749956, 1.0191585596014814, 0.6932204180374377, 0.7813109493837123, 0.8325660374106431, 0.469235385336527, 6.471782195858839, 5.8524612246490095, 16.748127413959036, 7.040010719764522, 1.265329286092665, 0.5593228085738856, 1.1931234380094016, 0.8644526142899582, 0.594503995848865]","[True, True, True, True, True, True, True, True, True, True, True, True, False, True, False, True, True, True, True, False, True, True, False, True, True, True, True, True, False, True, True, False, True, True, False, True]","[1, 2, 3, 4, 5, 6, 7, 8, 9]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 13, 15, 16, 17, 18, 20, 21, 23, 24, 25, 26, 27, 29, 30, 32, 33, 35]",-23.181373848332157,43.92886169380654,55029.5059867628,1.3694357338974634,0.21297777395471348
